entity,formattype,todate,amazontotalreviews,minappleprice,amazontotalrevenue,accruedpreordersoldunits,amazonlumpedpreordersubscriptionrevenue,preordersalesrevenue,foundatamazon,barnesandnobleaccruedpreorderrevenue,amazonpreordersubscriptionunits,amazonlumpedpreordersalesrevenue,foundatbarnesandnoble,maxprice,lumpedpreordersubscriptionunits,applepreorderrevenue,amazontotalunits,totalrevenue,barnesandnobleaccruedpreorderunits,preorderunits,amazonsubscriptionrevenue,amazonlumpedpreorderrevenue,maxbarnesandnoblelistprice,maxlistprice,barnesandnoblesoldunits,maxapplelistprice,amazonaccruedpreordersubscriptionrevenue,accruedpreordersubscriptionunits,amazonkenpread,applesoldunits,minamazonlistprice,minprice,appleaccruedpreorderunits,preorderperiod,lumpedpreordersoldunits,accruedpreorderrevenue,maxamazonlistprice,amazonaccruedpreorderrevenue,barnesandnoblepreorderunits,amazonaccruedpreorderunits,minbarnesandnoblelistprice,appleaccruedpreorderrevenue,applelumpedpreorderunits,applesalesrevenue,preordersoldunits,lumpedpreordersalesrevenue,totalunits,maxamazonprice,amazonlumpedpreordersoldunits,amazonaveragerating,accruedpreorderunits,amazonsalesrevenue,barnesandnoblesalesrevenue,minlistprice,amazonaccruedpreordersalesrevenue,amazonlumpedpreorderunits,lumpedpreordersubscriptionrevenue,applelumpedpreorderrevenue,minamazonprice,subscriptionunits,amazonpreorderunits,amazonpreorderrevenue,amazonaccruedpreordersoldunits,amazonpreordersoldunits,salesrevenue,preordersubscriptionrevenue,lumpedpreorderunits,amazonaccruedpreordersubscriptionunits,applepreorderunits,subscriptionrevenue,soldunits,minapplelistprice,barnesandnoblepreorderrevenue,amazonsubscriptionunits,amazonlumpedpreordersubscriptionunits,aapreported,accruedpreordersubscriptionrevenue,foundatapple,barnesandnoblelumpedpreorderrevenue,barnesandnoblelumpedpreorderunits,minbarnesandnobleprice,accruedpreordersalesrevenue,maxbarnesandnobleprice,preorderrevenue,pubtrackreported,lumpedpreorderrevenue,amazonsoldunits,amazonpreordersubscriptionrevenue,preordersubscriptionunits,amazonpreordersalesrevenue,maxappleprice
Alone in the dark,print,2018-03-17,320.0,0,1998,0,0,0,1,0,0,0,0,999,0,0,2,1998,0,0,0,0,0,999,0,0,0,0,0,0,999,999,0,0,0,0,999,0,0,0,0,0,0,0,0,0,2,999,0,440.0,0,1998,0,999,0,0,0,0,999,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Alone in the dark,print,2018-03-18,651.0,0,2997,0,0,0,2,0,0,0,0,1998,0,0,3,2997,0,0,0,0,0,1998,0,0,0,0,0,0,1718,1718,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,3,1998,0,880.0,0,2997,0,1718,0,0,0,0,1718,0,0,0,0,0,2997,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
Alone in the dark,print,2018-03-19,651.0,0,999,0,0,0,2,0,0,0,0,1998,0,0,1,999,0,0,0,0,0,1998,0,0,0,0,0,0,1718,1718,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,1,1998,0,880.0,0,999,0,1718,0,0,0,0,1718,0,0,0,0,0,999,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Alone in the dark,print,2018-03-20,651.0,0,1998,0,0,0,2,0,0,0,0,1998,0,0,2,1998,0,0,0,0,0,1998,0,0,0,0,0,0,1998,1998,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,2,1998,0,880.0,0,1998,0,1998,0,0,0,0,1998,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Alone in the dark,print,2018-03-21,651.0,0,1998,0,0,0,2,0,0,0,0,1998,0,0,2,1998,0,0,0,0,0,1998,0,0,0,0,0,0,1998,1998,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,2,1998,0,880.0,0,1998,0,1998,0,0,0,0,1998,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Alone in the dark,print,2018-03-22,651.0,0,719,0,0,0,2,0,0,0,0,1718,0,0,1,719,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,1,1718,0,880.0,0,719,0,1718,0,0,0,0,1718,0,0,0,0,0,719,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Alone in the dark,print,2018-03-23,320.0,0,719,0,0,0,1,0,0,0,0,719,0,0,1,719,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,1,719,0,440.0,0,719,0,719,0,0,0,0,719,0,0,0,0,0,719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Alone in the dark,print,2018-03-24,320.0,0,0,0,0,0,1,0,0,0,0,719,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,719,0,440.0,0,0,0,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Alone in the dark,print,2018-03-25,320.0,0,2157,0,0,0,1,0,0,0,0,719,0,0,3,2157,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,3,719,0,440.0,0,2157,0,719,0,0,0,0,719,0,0,0,0,0,2157,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Alone in the dark,print,2018-03-26,320.0,0,2157,0,0,0,1,0,0,0,0,719,0,0,3,2157,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,3,719,0,440.0,0,2157,0,719,0,0,0,0,719,0,0,0,0,0,2157,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Alone in the dark,print,2018-03-30,320.0,0,719,0,0,0,1,0,0,0,0,719,0,0,1,719,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,1,719,0,440.0,0,719,0,719,0,0,0,0,719,0,0,0,0,0,719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Alone in the dark,print,2018-03-31,320.0,0,719,0,0,0,1,0,0,0,0,719,0,0,1,719,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,1,719,0,440.0,0,719,0,719,0,0,0,0,719,0,0,0,0,0,719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Alone in the dark,print,2018-04-01,320.0,0,719,0,0,0,1,0,0,0,0,719,0,0,1,719,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,1,719,0,440.0,0,719,0,719,0,0,0,0,719,0,0,0,0,0,719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Alone in the dark,print,2018-04-02,320.0,0,2157,0,0,0,1,0,0,0,0,719,0,0,3,2157,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,3,719,0,440.0,0,2157,0,719,0,0,0,0,719,0,0,0,0,0,2157,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Alone in the dark,print,2018-04-03,299.0,0,4314,0,0,0,1,0,0,0,0,719,0,0,6,4314,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,6,719,0,440.0,0,4314,0,719,0,0,0,0,719,0,0,0,0,0,4314,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
Alone in the dark,print,2018-04-04,299.0,0,2876,0,0,0,1,0,0,0,0,719,0,0,4,2876,0,0,0,0,0,719,0,0,0,0,0,0,719,719,0,0,0,0,719,0,0,0,0,0,0,0,0,0,4,719,0,440.0,0,2876,0,719,0,0,0,0,719,0,0,0,0,0,2876,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
Alone in the dark,print,2018-04-05,279.0,0,1998,0,0,0,1,0,0,0,0,999,0,0,2,1998,0,0,0,0,0,999,0,0,0,0,0,0,999,999,0,0,0,0,999,0,0,0,0,0,0,0,0,0,2,999,0,440.0,0,1998,0,999,0,0,0,0,999,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Alone in the dark,print,2018-04-06,558.0,0,2717,0,0,0,2,0,0,0,0,1718,0,0,3,2717,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,3,1718,0,880.0,0,2717,0,1718,0,0,0,0,1718,0,0,0,0,0,2717,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
Alone in the dark,print,2018-04-07,558.0,0,2876,0,0,0,2,0,0,0,0,1718,0,0,4,2876,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,4,1718,0,880.0,0,2876,0,1718,0,0,0,0,1718,0,0,0,0,0,2876,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
Alone in the dark,print,2018-04-08,558.0,0,5593,0,0,0,2,0,0,0,0,1718,0,0,7,5593,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,7,1718,0,880.0,0,5593,0,1718,0,0,0,0,1718,0,0,0,0,0,5593,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0
Alone in the dark,print,2018-04-09,558.0,0,5434,0,0,0,2,0,0,0,0,1718,0,0,6,5434,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,6,1718,0,880.0,0,5434,0,1718,0,0,0,0,1718,0,0,0,0,0,5434,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0
Alone in the dark,print,2018-04-10,886.0,0,10191,0,0,0,3,0,0,0,0,2918,0,0,10,10191,0,0,0,0,0,2918,0,0,0,0,0,0,2918,2918,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,10,2918,0,1320.0,0,10191,0,2918,0,0,0,0,2918,0,0,0,0,0,10191,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
Alone in the dark,print,2018-04-11,886.0,0,10350,0,0,0,3,0,0,0,0,2918,0,0,11,10350,0,0,0,0,0,2918,0,0,0,0,0,0,2918,2918,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,11,2918,0,1320.0,0,10350,0,2918,0,0,0,0,2918,0,0,0,0,0,10350,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0
Alone in the dark,print,2018-04-12,886.0,0,2157,0,0,0,3,0,0,0,0,2918,0,0,3,2157,0,0,0,0,0,2918,0,0,0,0,0,0,2918,2918,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,3,2918,0,1320.0,0,2157,0,2918,0,0,0,0,2918,0,0,0,0,0,2157,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
Alone in the dark,print,2018-04-13,558.0,0,1718,0,0,0,2,0,0,0,0,1718,0,0,2,1718,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,2,1718,0,880.0,0,1718,0,1718,0,0,0,0,1718,0,0,0,0,0,1718,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Alone in the dark,print,2018-04-14,558.0,0,4155,0,0,0,2,0,0,0,0,1718,0,0,5,4155,0,0,0,0,0,1718,0,0,0,0,0,0,1718,1718,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,5,1718,0,880.0,0,4155,0,1718,0,0,0,0,1718,0,0,0,0,0,4155,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0
Alone in the dark,print,2018-04-15,886.0,0,3156,0,0,0,3,0,0,0,0,2968,0,0,4,3156,0,0,0,0,0,2968,0,0,0,0,0,0,2968,2968,0,0,0,0,2968,0,0,0,0,0,0,0,0,0,4,2968,0,1320.0,0,3156,0,2968,0,0,0,0,2968,0,0,0,0,0,3156,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
Alone in the dark,print,2018-04-16,886.0,0,1438,0,0,0,3,0,0,0,0,2968,0,0,2,1438,0,0,0,0,0,2968,0,0,0,0,0,0,2968,2968,0,0,0,0,2968,0,0,0,0,0,0,0,0,0,2,2968,0,1320.0,0,1438,0,2968,0,0,0,0,2968,0,0,0,0,0,1438,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
Alone in the dark,print,2018-04-17,837.0,0,4110,0,0,0,3,0,0,0,0,2233,0,0,6,4110,0,0,0,0,0,2233,0,0,0,0,0,0,2233,2233,0,0,0,0,2233,0,0,0,0,0,0,0,0,0,6,2233,0,1320.0,0,4110,0,2233,0,0,0,0,2233,0,0,0,0,0,4110,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-04-18,837.0,0,4390,0,0,0,3,0,0,0,0,2233,0,0,6,4390,0,0,0,0,0,2233,0,0,0,0,0,0,2233,2233,0,0,0,0,2233,0,0,0,0,0,0,0,0,0,6,2233,0,1320.0,0,4390,0,2233,0,0,0,0,2233,0,0,0,0,0,4390,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-04-19,837.0,0,4055,0,0,0,3,0,0,0,0,2776,0,0,4,4055,0,0,0,0,0,2776,0,0,0,0,0,0,2233,2233,0,0,0,0,2776,0,0,0,0,0,0,0,0,0,4,2776,0,1320.0,0,4055,0,2233,0,0,0,0,2233,0,0,0,0,0,4055,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
Alone in the dark,print,2018-04-20,837.0,0,7491,0,0,0,3,0,0,0,0,2776,0,0,8,7491,0,0,0,0,0,2776,0,0,0,0,0,0,2712,2712,0,0,0,0,2776,0,0,0,0,0,0,0,0,0,8,2776,0,1320.0,0,7491,0,2712,0,0,0,0,2712,0,0,0,0,0,7491,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0
Alone in the dark,print,2018-04-21,837.0,0,5434,0,0,0,3,0,0,0,0,2712,0,0,6,5434,0,0,0,0,0,2712,0,0,0,0,0,0,2712,2712,0,0,0,0,2712,0,0,0,0,0,0,0,0,0,6,2712,0,1320.0,0,5434,0,2712,0,0,0,0,2712,0,0,0,0,0,5434,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-04-22,837.0,0,3156,0,0,0,3,0,0,0,0,2712,0,0,4,3156,0,0,0,0,0,2712,0,0,0,0,0,0,2653,2653,0,0,0,0,2712,0,0,0,0,0,0,0,0,0,4,2712,0,1320.0,0,3156,0,2653,0,0,0,0,2653,0,0,0,0,0,3156,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
Alone in the dark,print,2018-04-23,837.0,0,2157,0,0,0,3,0,0,0,0,2653,0,0,3,2157,0,0,0,0,0,2653,0,0,0,0,0,0,2653,2653,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,3,2653,0,1320.0,0,2157,0,2653,0,0,0,0,2653,0,0,0,0,0,2157,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
Alone in the dark,print,2018-04-24,558.0,0,2378,0,0,0,2,0,0,0,0,1659,0,0,3,2378,0,0,0,0,0,1659,0,0,0,0,0,0,1659,1659,0,0,0,0,1659,0,0,0,0,0,0,0,0,0,3,1659,0,880.0,0,2378,0,1659,0,0,0,0,1659,0,0,0,0,0,2378,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
Alone in the dark,print,2018-04-25,558.0,0,6138,0,0,0,2,0,0,0,0,1659,0,0,7,6138,0,0,0,0,0,1659,0,0,0,0,0,0,1659,1659,0,0,0,0,1659,0,0,0,0,0,0,0,0,0,7,1659,0,880.0,0,6138,0,1659,0,0,0,0,1659,0,0,0,0,0,6138,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0
Alone in the dark,print,2018-04-26,837.0,0,7797,0,0,0,3,0,0,0,0,2653,0,0,9,7797,0,0,0,0,0,2653,0,0,0,0,0,0,2653,2653,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,9,2653,0,1320.0,0,7797,0,2653,0,0,0,0,2653,0,0,0,0,0,7797,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0
Alone in the dark,print,2018-04-27,837.0,0,4977,0,0,0,3,0,0,0,0,2653,0,0,6,4977,0,0,0,0,0,2653,0,0,0,0,0,0,2653,2653,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,6,2653,0,1320.0,0,4977,0,2653,0,0,0,0,2653,0,0,0,0,0,4977,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-04-28,837.0,0,4756,0,0,0,3,0,0,0,0,2653,0,0,6,4756,0,0,0,0,0,2653,0,0,0,0,0,0,2653,2653,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,6,2653,0,1320.0,0,4756,0,2653,0,0,0,0,2653,0,0,0,0,0,4756,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-04-29,837.0,0,7853,0,0,0,3,0,0,0,0,2653,0,0,10,7853,0,0,0,0,0,2653,0,0,0,0,0,0,2653,2653,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,10,2653,0,1320.0,0,7853,0,2653,0,0,0,0,2653,0,0,0,0,0,7853,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
Alone in the dark,print,2018-04-30,837.0,0,4977,0,0,0,3,0,0,0,0,2653,0,0,6,4977,0,0,0,0,0,2653,0,0,0,0,0,0,2653,2653,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,6,2653,0,1320.0,0,4977,0,2653,0,0,0,0,2653,0,0,0,0,0,4977,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-05-01,837.0,0,2820,0,0,0,3,0,0,0,0,2792,0,0,3,2820,0,0,0,0,0,2792,0,0,0,0,0,0,2653,2653,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,3,2792,0,1320.0,0,2820,0,2653,0,0,0,0,2653,0,0,0,0,0,2820,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
Alone in the dark,print,2018-05-02,837.0,0,6306,0,0,0,3,0,0,0,0,2792,0,0,7,6306,0,0,0,0,0,2792,0,0,0,0,0,0,2792,2792,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,7,2792,0,1320.0,0,6306,0,2792,0,0,0,0,2792,0,0,0,0,0,6306,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
Alone in the dark,print,2018-05-03,837.0,0,4426,0,0,0,3,0,0,0,0,2792,0,0,5,4426,0,0,0,0,0,2792,0,0,0,0,0,0,2792,2792,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,5,2792,0,1320.0,0,4426,0,2792,0,0,0,0,2792,0,0,0,0,0,4426,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0
Alone in the dark,print,2018-05-04,837.0,0,1880,0,0,0,3,0,0,0,0,2792,0,0,2,1880,0,0,0,0,0,2792,0,0,0,0,0,0,2792,2792,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,2,2792,0,1320.0,0,1880,0,2792,0,0,0,0,2792,0,0,0,0,0,1880,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
Alone in the dark,print,2018-05-05,837.0,0,5866,0,0,0,3,0,0,0,0,2933,0,0,6,5866,0,0,0,0,0,2933,0,0,0,0,0,0,2933,2933,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,6,2933,0,1320.0,0,5866,0,2933,0,0,0,0,2933,0,0,0,0,0,5866,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-05-06,558.0,0,3986,0,0,0,2,0,0,0,0,1993,0,0,4,3986,0,0,0,0,0,1993,0,0,0,0,0,0,1993,1993,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,4,1993,0,880.0,0,3986,0,1993,0,0,0,0,1993,0,0,0,0,0,3986,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
Alone in the dark,print,2018-05-07,558.0,0,1998,0,0,0,2,0,0,0,0,1993,0,0,2,1998,0,0,0,0,0,1993,0,0,0,0,0,0,1993,1993,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,2,1993,0,880.0,0,1998,0,1993,0,0,0,0,1993,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Alone in the dark,print,2018-05-08,836.0,0,6816,0,0,0,3,0,0,0,0,2933,0,0,7,6816,0,0,0,0,0,2933,0,0,0,0,0,0,2933,2933,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,7,2933,0,1320.0,0,6816,0,2933,0,0,0,0,2933,0,0,0,0,0,6816,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
Alone in the dark,print,2018-05-09,836.0,0,7692,0,0,0,3,0,0,0,0,2933,0,0,8,7692,0,0,0,0,0,2933,0,0,0,0,0,0,2933,2933,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,8,2933,0,1320.0,0,7692,0,2933,0,0,0,0,2933,0,0,0,0,0,7692,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0
Alone in the dark,print,2018-05-10,836.0,0,5812,0,0,0,3,0,0,0,0,2933,0,0,6,5812,0,0,0,0,0,2933,0,0,0,0,0,0,2933,2933,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,6,2933,0,1320.0,0,5812,0,2933,0,0,0,0,2933,0,0,0,0,0,5812,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
Alone in the dark,print,2018-05-11,557.0,0,3937,0,0,0,2,0,0,0,0,1939,0,0,4,3937,0,0,0,0,0,1939,0,0,0,0,0,0,1939,1939,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,4,1939,0,880.0,0,3937,0,1939,0,0,0,0,1939,0,0,0,0,0,3937,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
Alone in the dark,print,2018-05-12,836.0,0,2938,0,0,0,3,0,0,0,0,2933,0,0,3,2938,0,0,0,0,0,2933,0,0,0,0,0,0,2933,2933,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,3,2933,0,1320.0,0,2938,0,2933,0,0,0,0,2933,0,0,0,0,0,2938,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
Alone in the dark,print,2018-05-13,836.0,0,8519,0,0,0,3,0,0,0,0,2933,0,0,9,8519,0,0,0,0,0,2933,0,0,0,0,0,0,2933,2933,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,9,2933,0,1320.0,0,8519,0,2933,0,0,0,0,2933,0,0,0,0,0,8519,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0
Alone in the dark,print,2018-05-14,557.0,0,7520,0,0,0,2,0,0,0,0,1939,0,0,8,7520,0,0,0,0,0,1939,0,0,0,0,0,0,1939,1939,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,8,1939,0,880.0,0,7520,0,1939,0,0,0,0,1939,0,0,0,0,0,7520,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0
Alone in the dark,print,2018-05-15,557.0,0,7697,0,0,0,2,0,0,0,0,1939,0,0,8,7697,0,0,0,0,0,1939,0,0,0,0,0,0,1939,1939,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,8,1939,0,880.0,0,7697,0,1939,0,0,0,0,1939,0,0,0,0,0,7697,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0
Alone in the dark,print,2018-05-16,557.0,0,6757,0,0,0,2,0,0,0,0,1939,0,0,7,6757,0,0,0,0,0,1939,0,0,0,0,0,0,1939,1939,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,7,1939,0,880.0,0,6757,0,1939,0,0,0,0,1939,0,0,0,0,0,6757,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0
Alone in the dark,print,2018-05-17,278.0,0,5640,0,0,0,1,0,0,0,0,940,0,0,6,5640,0,0,0,0,0,940,0,0,0,0,0,0,940,940,0,0,0,0,940,0,0,0,0,0,0,0,0,0,6,940,0,440.0,0,5640,0,940,0,0,0,0,940,0,0,0,0,0,5640,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
Alone in the dark,print,2018-05-18,278.0,0,5640,0,0,0,1,0,0,0,0,940,0,0,6,5640,0,0,0,0,0,940,0,0,0,0,0,0,940,940,0,0,0,0,940,0,0,0,0,0,0,0,0,0,6,940,0,440.0,0,5640,0,940,0,0,0,0,940,0,0,0,0,0,5640,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
Alone in the dark,print,2018-05-19,557.0,0,4759,0,0,0,2,0,0,0,0,1939,0,0,5,4759,0,0,0,0,0,1939,0,0,0,0,0,0,1939,1939,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,5,1939,0,880.0,0,4759,0,1939,0,0,0,0,1939,0,0,0,0,0,4759,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0
